run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
2022-04-25_19.58.41,E-12,2620,8252,5,0.06744320340453676,"[{'start_idx': 1502, 'end_idx': 1755, 'score': 3.2640191788972084}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.428430163453151}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.525576335950115}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.615161527181152}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.142269003873764}, {'start_idx': 5530, 'end_idx': 5599, 'score': 5.934848035352969}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.346835673670078}, {'start_idx': 5740, 'end_idx': 5809, 'score': 5.883357303707358}, {'start_idx': 5810, 'end_idx': 5879, 'score': 6.150949523895925}, {'start_idx': 5880, 'end_idx': 5949, 'score': 6.745107199972099}, {'start_idx': 5950, 'end_idx': 6019, 'score': 6.089115323656517}, {'start_idx': 6020, 'end_idx': 6089, 'score': 6.480003573472474}, {'start_idx': 6090, 'end_idx': 6159, 'score': 6.672279911934309}, {'start_idx': 6160, 'end_idx': 6229, 'score': 6.751152240798203}, {'start_idx': 6230, 'end_idx': 6299, 'score': 6.494383655468136}, {'start_idx': 6300, 'end_idx': 6345, 'score': 5.7294426066252795}]",1,0,2,"[[1752, 2005]]","[(5010, 5149), (5570, 5709), (5780, 5919), (5990, 6595)]",2,"[{'start_idx': 1502, 'end_idx': 1755, 'score': 3.2640191788972084}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.428430163453151}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.525576335950115}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.615161527181152}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.142269003873764}, {'start_idx': 5530, 'end_idx': 5599, 'score': 5.934848035352969}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.346835673670078}, {'start_idx': 5740, 'end_idx': 5809, 'score': 5.883357303707358}, {'start_idx': 5810, 'end_idx': 5879, 'score': 6.150949523895925}, {'start_idx': 5880, 'end_idx': 5949, 'score': 6.745107199972099}, {'start_idx': 5950, 'end_idx': 6019, 'score': 6.089115323656517}, {'start_idx': 6020, 'end_idx': 6089, 'score': 6.480003573472474}, {'start_idx': 6090, 'end_idx': 6159, 'score': 6.672279911934309}, {'start_idx': 6160, 'end_idx': 6229, 'score': 6.751152240798203}, {'start_idx': 6230, 'end_idx': 6299, 'score': 6.494383655468136}, {'start_idx': 6300, 'end_idx': 6345, 'score': 5.7294426066252795}]",SMAP,"[[5610, 6141], [5000, 5050]]","[contextual, contextual]"
2022-04-25_19.58.41,E-13,2620,8380,2,0.049734099217201004,"[{'start_idx': 1065, 'end_idx': 1437, 'score': 2.4243787847206013}, {'start_idx': 6230, 'end_idx': 6299, 'score': 3.591646817140144}]",1,2,1,"[[1315, 1687]]","[(6480, 6549)]",3,"[{'start_idx': 1065, 'end_idx': 1437, 'score': 2.4243787847206013}, {'start_idx': 6230, 'end_idx': 6299, 'score': 3.591646817140144}]",SMAP,"[[5309, 5410], [5600, 5640], [6449, 6569]]","[contextual, contextual, contextual]"
2022-04-25_19.58.41,A-1,2620,8380,1,0.013829272846760214,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 2.665722203257748}, {'start_idx': 4550, 'end_idx': 4619, 'score': 2.1481421209046174}]",0,0,1,[],"[(4730, 4869)]",1,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 2.665722203257748}, {'start_idx': 4550, 'end_idx': 4619, 'score': 2.1481421209046174}]",SMAP,"[[4690, 4774]]",[point]
2022-04-25_19.58.41,D-1,2589,8249,2,0.056075058909080495,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 1.7358359633700395}, {'start_idx': 5040, 'end_idx': 5109, 'score': 1.8989681619653462}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.60904293977713}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.711483309564149}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.2752375559062905}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.394810812076425}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.125794861410574}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.931516157888938}]",0,0,1,[],"[(5220, 5359), (5570, 5989)]",1,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 1.7358359633700395}, {'start_idx': 5040, 'end_idx': 5109, 'score': 1.8989681619653462}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.60904293977713}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.711483309564149}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.2752375559062905}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.394810812076425}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.125794861410574}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.931516157888938}]",SMAP,"[[5250, 8508]]",[point]
2022-04-25_19.58.41,P-2,2561,7949,1,0.05290809928024635,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.467539229341376}, {'start_idx': 5110, 'end_idx': 5179, 'score': 13.10606931800313}, {'start_idx': 5180, 'end_idx': 5249, 'score': 12.038824786358964}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.94995146614237}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.263605304215458}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.727176253690796}, {'start_idx': 5460, 'end_idx': 5502, 'score': 9.139804597609958}]",0,0,1,[],"[(5290, 5752)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.467539229341376}, {'start_idx': 5110, 'end_idx': 5179, 'score': 13.10606931800313}, {'start_idx': 5180, 'end_idx': 5249, 'score': 12.038824786358964}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.94995146614237}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.263605304215458}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.727176253690796}, {'start_idx': 5460, 'end_idx': 5502, 'score': 9.139804597609958}]",SMAP,"[[5350, 6575]]",[point]
2022-04-25_19.58.41,P-3,2595,8233,2,0.048289515960139716,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.375652272399277}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.989987637850519}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.552566660218218}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.803733871790232}, {'start_idx': 5390, 'end_idx': 5422, 'score': 4.131744825476772}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.216697238629699}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.811802904028966}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.798942217660848}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.355888063468017}]",0,0,1,[],"[(5360, 5672), (5780, 6059)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.375652272399277}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.989987637850519}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.552566660218218}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.803733871790232}, {'start_idx': 5390, 'end_idx': 5422, 'score': 4.131744825476772}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.216697238629699}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.811802904028966}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.798942217660848}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.355888063468017}]",SMAP,"[[5401, 6736]]",[point]
2022-04-25_19.58.41,D-2,2620,8335,3,0.05225898885778774,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 13.094461044877205}, {'start_idx': 4480, 'end_idx': 4549, 'score': 11.379476471925889}, {'start_idx': 4550, 'end_idx': 4619, 'score': 10.04322196346234}, {'start_idx': 4620, 'end_idx': 4689, 'score': 9.433818667301333}, {'start_idx': 8190, 'end_idx': 8259, 'score': 1.0054584607692458}, {'start_idx': 8265, 'end_idx': 8334, 'score': 0.7693561972625209}]",0,0,1,[],"[(4660, 4939), (8440, 8509), (8515, 8584)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 13.094461044877205}, {'start_idx': 4480, 'end_idx': 4549, 'score': 11.379476471925889}, {'start_idx': 4550, 'end_idx': 4619, 'score': 10.04322196346234}, {'start_idx': 4620, 'end_idx': 4689, 'score': 9.433818667301333}, {'start_idx': 8190, 'end_idx': 8259, 'score': 1.0054584607692458}, {'start_idx': 8265, 'end_idx': 8334, 'score': 0.7693561972625209}]",SMAP,"[[4319, 8536]]",[point]
2022-04-25_19.58.41,D-3,2620,8380,1,0.03831730327029442,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 1.3625716001170978}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.1906611421323285}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.375331793329977}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.93833979884252}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.34193230807032}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.642528684891927}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.8143440419242305}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.870528765925147}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.845715579241394}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.851352240288834}]",0,0,1,[],"[(5360, 6059)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 1.3625716001170978}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.1906611421323285}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.375331793329977}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.93833979884252}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.34193230807032}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.642528684891927}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.8143440419242305}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.870528765925147}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.845715579241394}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.851352240288834}]",SMAP,"[[5225, 8500]]",[point]
2022-04-25_19.58.41,D-4,2573,8213,1,0.03594288096216377,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 6.114631162935267}, {'start_idx': 5110, 'end_idx': 5179, 'score': 7.560599313673769}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.078013104850216}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.274901470999843}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.202134850463723}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.318178488773388}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.093363600936376}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.944789353754334}]",0,0,1,[],"[(5290, 5849)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 6.114631162935267}, {'start_idx': 5110, 'end_idx': 5179, 'score': 7.560599313673769}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.078013104850216}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.274901470999843}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.202134850463723}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.318178488773388}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.093363600936376}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.944789353754334}]",SMAP,"[[5225, 8472]]",[point]
2022-04-25_19.58.41,A-2,2388,7654,1,0.09206795333179132,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 3.2282171910316775}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.3190628154918755}]",0,0,1,[],"[(4520, 4659)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 3.2282171910316775}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.3190628154918755}]",SMAP,"[[4450, 4560]]",[contextual]
2022-04-25_19.58.41,A-3,2476,7945,4,0.049873135907980606,"[{'start_idx': 500, 'end_idx': 627, 'score': 1.8110906964548734}, {'start_idx': 1636, 'end_idx': 2033, 'score': 1.7782861863551775}, {'start_idx': 2940, 'end_idx': 3009, 'score': 2.0693359862871676}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.116655858311914}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.6561580638778373}, {'start_idx': 4480, 'end_idx': 4549, 'score': 4.014308647126121}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.491777156490427}]",3,0,1,"[[750, 877], [1886, 2283], [3190, 3259]]","[(4590, 4869)]",1,"[{'start_idx': 500, 'end_idx': 627, 'score': 1.8110906964548734}, {'start_idx': 1636, 'end_idx': 2033, 'score': 1.7782861863551775}, {'start_idx': 2940, 'end_idx': 3009, 'score': 2.0693359862871676}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.116655858311914}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.6561580638778373}, {'start_idx': 4480, 'end_idx': 4549, 'score': 4.014308647126121}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.491777156490427}]",SMAP,"[[4575, 4760]]",[contextual]
2022-04-25_19.58.41,A-4,2430,7820,1,0.05660227880310372,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.9250112778039539}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.8948544621943975}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.180461616828815}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.544998633730396}]",0,0,1,[],"[(4520, 4799)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.9250112778039539}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.8948544621943975}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.180461616828815}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.544998633730396}]",SMAP,"[[4550, 4660]]",[contextual]
2022-04-25_19.58.41,G-1,2560,8209,1,0.10022788032371152,"[{'start_idx': 8139, 'end_idx': 8208, 'score': 3.100083028658484}]",1,1,0,"[[8389, 8458]]",[],1,"[{'start_idx': 8139, 'end_idx': 8208, 'score': 3.100083028658484}]",SMAP,"[[4770, 4890]]",[contextual]
2022-04-25_19.58.41,G-2,2218,7101,1,0.012429432858213407,"[{'start_idx': 3780, 'end_idx': 3849, 'score': 3.6431903682909934}, {'start_idx': 3850, 'end_idx': 3919, 'score': 2.880365092734402}]",0,0,1,[],"[(4030, 4169)]",1,"[{'start_idx': 3780, 'end_idx': 3849, 'score': 3.6431903682909934}, {'start_idx': 3850, 'end_idx': 3919, 'score': 2.880365092734402}]",SMAP,"[[4030, 4070]]",[point]
2022-04-25_19.58.41,D-5,2301,7368,2,0.07872559317356267,"[{'start_idx': 804, 'end_idx': 1097, 'score': 1.0104345418652203}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.0880117401284037}, {'start_idx': 4620, 'end_idx': 4689, 'score': 2.4721580412429005}]",1,0,1,"[[1054, 1347]]","[(4800, 4939)]",1,"[{'start_idx': 804, 'end_idx': 1097, 'score': 1.0104345418652203}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.0880117401284037}, {'start_idx': 4620, 'end_idx': 4689, 'score': 2.4721580412429005}]",SMAP,"[[4800, 4850]]",[point]
