run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
2022-04-25_10.40.14,E-9,2620,8042,0,0.06315780854721383,[],0,1,0,[],[],1,[],SMAP,"[[5550, 5900]]",[point]
2022-04-25_10.40.14,E-10,2620,8245,3,0.07927881825762921,"[{'start_idx': 1525, 'end_idx': 1747, 'score': 3.189534369762728}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.647340121835436}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.6881065800023585}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.42884501952576}, {'start_idx': 5390, 'end_idx': 5459, 'score': 11.806382648139286}, {'start_idx': 5460, 'end_idx': 5529, 'score': 11.016092642266063}, {'start_idx': 5530, 'end_idx': 5599, 'score': 10.240008809353506}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.675297346297015}, {'start_idx': 5670, 'end_idx': 5713, 'score': 7.9655056968668205}]",1,0,2,"[[1775, 1997]]","[(5010, 5149), (5570, 5963)]",2,"[{'start_idx': 1525, 'end_idx': 1747, 'score': 3.189534369762728}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.647340121835436}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.6881065800023585}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.42884501952576}, {'start_idx': 5390, 'end_idx': 5459, 'score': 11.806382648139286}, {'start_idx': 5460, 'end_idx': 5529, 'score': 11.016092642266063}, {'start_idx': 5530, 'end_idx': 5599, 'score': 10.240008809353506}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.675297346297015}, {'start_idx': 5670, 'end_idx': 5713, 'score': 7.9655056968668205}]",SMAP,"[[5000, 5050], [5601, 5871]]","[contextual, contextual]"
2022-04-25_10.40.14,E-11,2620,8254,3,0.0770015130968977,"[{'start_idx': 1505, 'end_idx': 1773, 'score': 4.751275993950143}, {'start_idx': 4760, 'end_idx': 4829, 'score': 6.891755658015188}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.180652789022811}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.178776377208122}, {'start_idx': 5390, 'end_idx': 5459, 'score': 11.765219704718104}, {'start_idx': 5460, 'end_idx': 5529, 'score': 11.000126477278378}, {'start_idx': 5530, 'end_idx': 5599, 'score': 10.227516362713763}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.525816415977099}, {'start_idx': 5670, 'end_idx': 5711, 'score': 7.923662960404789}]",1,0,2,"[[1755, 2023]]","[(5010, 5149), (5570, 5961)]",2,"[{'start_idx': 1505, 'end_idx': 1773, 'score': 4.751275993950143}, {'start_idx': 4760, 'end_idx': 4829, 'score': 6.891755658015188}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.180652789022811}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.178776377208122}, {'start_idx': 5390, 'end_idx': 5459, 'score': 11.765219704718104}, {'start_idx': 5460, 'end_idx': 5529, 'score': 11.000126477278378}, {'start_idx': 5530, 'end_idx': 5599, 'score': 10.227516362713763}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.525816415977099}, {'start_idx': 5670, 'end_idx': 5711, 'score': 7.923662960404789}]",SMAP,"[[5000, 5050], [5614, 5857]]","[contextual, contextual]"
2022-04-25_10.40.14,E-12,2620,8252,6,0.06776832893889866,"[{'start_idx': 1525, 'end_idx': 1761, 'score': 3.6895292367311328}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.254455395729051}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.548622644885089}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.897039946515003}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.212875424828115}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.2206512950766095}, {'start_idx': 5740, 'end_idx': 5809, 'score': 5.939628418833645}, {'start_idx': 5810, 'end_idx': 5879, 'score': 6.342421602584458}, {'start_idx': 5880, 'end_idx': 5949, 'score': 7.034044420222113}, {'start_idx': 5950, 'end_idx': 6019, 'score': 6.271079351004449}, {'start_idx': 6090, 'end_idx': 6159, 'score': 6.7315954909151134}, {'start_idx': 6160, 'end_idx': 6229, 'score': 6.740772013240702}, {'start_idx': 6230, 'end_idx': 6299, 'score': 6.512025057626643}]",2,0,2,"[[1775, 2011], [6340, 6549]]","[(5010, 5149), (5570, 5709), (5850, 5919), (5990, 6269)]",2,"[{'start_idx': 1525, 'end_idx': 1761, 'score': 3.6895292367311328}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.254455395729051}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.548622644885089}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.897039946515003}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.212875424828115}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.2206512950766095}, {'start_idx': 5740, 'end_idx': 5809, 'score': 5.939628418833645}, {'start_idx': 5810, 'end_idx': 5879, 'score': 6.342421602584458}, {'start_idx': 5880, 'end_idx': 5949, 'score': 7.034044420222113}, {'start_idx': 5950, 'end_idx': 6019, 'score': 6.271079351004449}, {'start_idx': 6090, 'end_idx': 6159, 'score': 6.7315954909151134}, {'start_idx': 6160, 'end_idx': 6229, 'score': 6.740772013240702}, {'start_idx': 6230, 'end_idx': 6299, 'score': 6.512025057626643}]",SMAP,"[[5610, 6141], [5000, 5050]]","[contextual, contextual]"
2022-04-25_10.40.14,E-13,2620,8380,2,0.05117374137868992,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 3.3630856455692593}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.502354618108693}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.365273323200058}]",0,1,2,[],"[(5570, 5709), (6480, 6549)]",3,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 3.3630856455692593}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.502354618108693}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.365273323200058}]",SMAP,"[[5309, 5410], [5600, 5640], [6449, 6569]]","[contextual, contextual, contextual]"
2022-04-25_10.40.14,A-1,2620,8380,1,0.010650586633807435,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 3.9008286340913263}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.10181761647734}]",0,0,1,[],"[(4730, 4869)]",1,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 3.9008286340913263}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.10181761647734}]",SMAP,"[[4690, 4774]]",[point]
2022-04-25_10.40.14,D-1,2589,8249,1,0.07633506728398147,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 2.526145368365943}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.9709432529715363}, {'start_idx': 5110, 'end_idx': 5179, 'score': 3.2132642958680613}, {'start_idx': 5180, 'end_idx': 5249, 'score': 3.526003948799802}, {'start_idx': 5250, 'end_idx': 5319, 'score': 3.602869283750373}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.00119205399748}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.910150885014076}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.942082250932314}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.820455724081887}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.405012632208049}]",0,0,1,[],"[(5220, 5919)]",1,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 2.526145368365943}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.9709432529715363}, {'start_idx': 5110, 'end_idx': 5179, 'score': 3.2132642958680613}, {'start_idx': 5180, 'end_idx': 5249, 'score': 3.526003948799802}, {'start_idx': 5250, 'end_idx': 5319, 'score': 3.602869283750373}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.00119205399748}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.910150885014076}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.942082250932314}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.820455724081887}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.405012632208049}]",SMAP,"[[5250, 8508]]",[point]
2022-04-25_10.40.14,P-2,2561,7949,1,0.05353000583757001,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 12.044715514794058}, {'start_idx': 5110, 'end_idx': 5179, 'score': 13.44036444570824}, {'start_idx': 5180, 'end_idx': 5249, 'score': 12.172370632562556}, {'start_idx': 5250, 'end_idx': 5319, 'score': 11.041557814008929}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.353390228431863}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.812103737938717}]",0,0,1,[],"[(5290, 5709)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 12.044715514794058}, {'start_idx': 5110, 'end_idx': 5179, 'score': 13.44036444570824}, {'start_idx': 5180, 'end_idx': 5249, 'score': 12.172370632562556}, {'start_idx': 5250, 'end_idx': 5319, 'score': 11.041557814008929}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.353390228431863}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.812103737938717}]",SMAP,"[[5350, 6575]]",[point]
2022-04-25_10.40.14,P-3,2595,8233,2,0.04070700511613882,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 3.0895579859310374}, {'start_idx': 5180, 'end_idx': 5249, 'score': 6.378230178423319}, {'start_idx': 5250, 'end_idx': 5319, 'score': 6.8654829371043276}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.9081007568852675}, {'start_idx': 5390, 'end_idx': 5423, 'score': 5.02720663451432}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.379553396404046}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.8304764101493465}, {'start_idx': 5670, 'end_idx': 5739, 'score': 7.670459531190486}, {'start_idx': 5740, 'end_idx': 5809, 'score': 7.135573853227368}]",0,0,1,[],"[(5360, 5673), (5780, 6059)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 3.0895579859310374}, {'start_idx': 5180, 'end_idx': 5249, 'score': 6.378230178423319}, {'start_idx': 5250, 'end_idx': 5319, 'score': 6.8654829371043276}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.9081007568852675}, {'start_idx': 5390, 'end_idx': 5423, 'score': 5.02720663451432}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.379553396404046}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.8304764101493465}, {'start_idx': 5670, 'end_idx': 5739, 'score': 7.670459531190486}, {'start_idx': 5740, 'end_idx': 5809, 'score': 7.135573853227368}]",SMAP,"[[5401, 6736]]",[point]
2022-04-25_10.40.14,D-2,2620,8335,3,0.10256106196050703,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 12.973990753099352}, {'start_idx': 4480, 'end_idx': 4549, 'score': 11.712352361115515}, {'start_idx': 4550, 'end_idx': 4619, 'score': 10.86358384660073}, {'start_idx': 4620, 'end_idx': 4689, 'score': 10.174381564794222}, {'start_idx': 4690, 'end_idx': 4759, 'score': 9.602929415487264}, {'start_idx': 8190, 'end_idx': 8259, 'score': 1.132496406622042}, {'start_idx': 8265, 'end_idx': 8334, 'score': 0.7698132008926349}]",0,0,1,[],"[(4660, 5009), (8440, 8509), (8515, 8584)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 12.973990753099352}, {'start_idx': 4480, 'end_idx': 4549, 'score': 11.712352361115515}, {'start_idx': 4550, 'end_idx': 4619, 'score': 10.86358384660073}, {'start_idx': 4620, 'end_idx': 4689, 'score': 10.174381564794222}, {'start_idx': 4690, 'end_idx': 4759, 'score': 9.602929415487264}, {'start_idx': 8190, 'end_idx': 8259, 'score': 1.132496406622042}, {'start_idx': 8265, 'end_idx': 8334, 'score': 0.7698132008926349}]",SMAP,"[[4319, 8536]]",[point]
2022-04-25_10.40.14,D-3,2620,8380,1,0.05370554731786195,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 1.3355570977107318}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.100783833866248}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.3223568969596835}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.867582720068753}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.316620542576078}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.667397697285646}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.844382273063674}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.930149030995682}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.924919120336182}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.949710591568405}]",0,0,1,[],"[(5360, 6059)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 1.3355570977107318}, {'start_idx': 5180, 'end_idx': 5249, 'score': 4.100783833866248}, {'start_idx': 5250, 'end_idx': 5319, 'score': 5.3223568969596835}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.867582720068753}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.316620542576078}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.667397697285646}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.844382273063674}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.930149030995682}, {'start_idx': 5670, 'end_idx': 5739, 'score': 6.924919120336182}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.949710591568405}]",SMAP,"[[5225, 8500]]",[point]
2022-04-25_10.40.14,D-4,2573,8213,1,0.04982098183799121,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 11.01852884830166}, {'start_idx': 5110, 'end_idx': 5179, 'score': 10.853130557824702}, {'start_idx': 5180, 'end_idx': 5249, 'score': 10.457546396148038}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.021831343331897}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.561129474368885}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.337036252909316}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.924409006053386}]",0,0,1,[],"[(5290, 5779)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 11.01852884830166}, {'start_idx': 5110, 'end_idx': 5179, 'score': 10.853130557824702}, {'start_idx': 5180, 'end_idx': 5249, 'score': 10.457546396148038}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.021831343331897}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.561129474368885}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.337036252909316}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.924409006053386}]",SMAP,"[[5225, 8472]]",[point]
2022-04-25_10.40.14,A-2,2388,7654,1,0.08470601488687345,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 3.4524636180470174}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.632642686118839}, {'start_idx': 7490, 'end_idx': 7490, 'score': 1.214610470489957}]",0,0,1,[],"[(4520, 4659)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 3.4524636180470174}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.632642686118839}, {'start_idx': 7490, 'end_idx': 7490, 'score': 1.214610470489957}]",SMAP,"[[4450, 4560]]",[contextual]
2022-04-25_10.40.14,A-3,2476,7945,1,0.048454004833689446,"[{'start_idx': 4340, 'end_idx': 4409, 'score': 3.4308741761989507}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.9979516390913723}, {'start_idx': 4480, 'end_idx': 4549, 'score': 4.356200611513752}]",0,0,1,[],"[(4590, 4799)]",1,"[{'start_idx': 4340, 'end_idx': 4409, 'score': 3.4308741761989507}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.9979516390913723}, {'start_idx': 4480, 'end_idx': 4549, 'score': 4.356200611513752}]",SMAP,"[[4575, 4760]]",[contextual]
2022-04-25_10.40.14,A-4,2430,7820,1,0.05776991208922082,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.9560804089676287}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.0604820796994643}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.3180586850086558}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.8051444659266482}]",0,0,1,[],"[(4520, 4799)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.9560804089676287}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.0604820796994643}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.3180586850086558}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.8051444659266482}]",SMAP,"[[4550, 4660]]",[contextual]
2022-04-25_10.40.14,G-1,2560,8209,2,0.08037039148120753,"[{'start_idx': 8050, 'end_idx': 8119, 'score': 3.778869209591502}, {'start_idx': 8139, 'end_idx': 8208, 'score': 4.224435067676223}]",2,1,0,"[[8300, 8369], [8389, 8458]]",[],1,"[{'start_idx': 8050, 'end_idx': 8119, 'score': 3.778869209591502}, {'start_idx': 8139, 'end_idx': 8208, 'score': 4.224435067676223}]",SMAP,"[[4770, 4890]]",[contextual]
2022-04-25_10.40.14,G-2,2218,7101,1,0.016722535922516903,"[{'start_idx': 3780, 'end_idx': 3849, 'score': 3.186868264359954}, {'start_idx': 3850, 'end_idx': 3919, 'score': 2.617892641194755}]",0,0,1,[],"[(4030, 4169)]",1,"[{'start_idx': 3780, 'end_idx': 3849, 'score': 3.186868264359954}, {'start_idx': 3850, 'end_idx': 3919, 'score': 2.617892641194755}]",SMAP,"[[4030, 4070]]",[point]
2022-04-25_10.40.14,D-5,2301,7368,1,0.7705635671671559,"[{'start_idx': 4550, 'end_idx': 4619, 'score': 1.1037496322752243}, {'start_idx': 4620, 'end_idx': 4689, 'score': 1.1526667778240192}]",0,0,1,[],"[(4800, 4939)]",1,"[{'start_idx': 4550, 'end_idx': 4619, 'score': 1.1037496322752243}, {'start_idx': 4620, 'end_idx': 4689, 'score': 1.1526667778240192}]",SMAP,"[[4800, 4850]]",[point]
2022-04-25_10.40.14,D-6,2334,7624,1,0.015627348232869185,"[{'start_idx': 4620, 'end_idx': 4689, 'score': 7.511790586024736}, {'start_idx': 4690, 'end_idx': 4759, 'score': 6.978323542891965}, {'start_idx': 4760, 'end_idx': 4829, 'score': 5.084407778359057}]",0,0,1,[],"[(4870, 5079)]",1,"[{'start_idx': 4620, 'end_idx': 4689, 'score': 7.511790586024736}, {'start_idx': 4690, 'end_idx': 4759, 'score': 6.978323542891965}, {'start_idx': 4760, 'end_idx': 4829, 'score': 5.084407778359057}]",SMAP,"[[4870, 4950]]",[point]
